-0.0022582,0.0029712,0.0015948,-0.010178,0.0011594,0.0023147,-0.0034521,-0.0055564,-0.012108,0.0036116,0.0041342,0.0024377,0.0057506,0.0039506,0.0097149,0.0030511,0.002146,0.0042812,0.00095241,0.0039629,-0.00032449,-0.003474,0.0060425,0.0033813,0.0026996,0.010551,0.025689,0.0036038,0.012626,0.0025131,0.005049,0.0046522,0.0017311,0.0012314,0.0032563,0.0050361
-0.019401,-0.0047967,0.032735,-0.044836,-0.011226,-0.0031433,-0.01198,-0.00136,-0.046733,0.0010273,0.0089826,0.020394,0.024479,0.0092665,0.090464,0.018831,-0.00078435,0.0027657,-0.010299,-0.001581,-0.024173,0.034318,0.011522,0.0072323,0.0044468,0.034317,0.061608,-0.00035349,0.019878,-0.00091933,0.020424,0.016538,0.0037867,-0.00050618,-0.0062653,0.034137
0.0027281,0.0070989,0.011762,-0.012059,-0.02113,-0.010281,-0.0069825,0.0089921,-0.01107,-0.012228,-0.011883,-0.0023472,-0.0023578,-0.006485,0.010461,0.0027171,-0.02487,-0.0029854,-0.001637,-0.0034339,-0.0038148,0.0045729,-0.001783,-0.0032373,-0.00055962,-0.0075991,-0.0053926,-0.00070941,-0.015797,-0.012618,-0.0034113,-0.0013998,-0.011703,-0.012072,-0.018252,0.0028558
-0.01841,-0.028493,-0.0018213,-0.027712,-0.014208,0.0048521,-0.011497,-0.023002,-0.02422,-0.0049372,0.00086421,-0.0034066,-0.0038854,-0.0079788,0.023981,-0.0035999,0.010923,-0.0053098,-0.0091573,-0.0047428,-0.010268,-0.0050346,-0.02059,-0.013779,-0.0029914,0.005376,0.020041,-0.016528,0.011124,-0.0043407,-0.0034145,-0.0083555,-0.0053723,-0.0055059,-0.016694,-0.012345
-0.010038,-0.016669,-0.0060326,-0.013467,0.0084693,0.010616,-0.0033703,-0.018366,-0.015094,0.0081191,0.01096,0.0029783,0.0045381,0.0039635,0.011234,-0.00023677,0.02113,0.0028628,-0.0023484,0.001939,-0.0058403,0.0015657,-0.0031576,0.00039995,0.0026315,0.017427,0.029839,-0.0043692,0.025078,0.0078326,0.0047498,0.0010305,0.0065602,0.0063486,0.007333,-0.0012444
-0.00089148,-0.0068518,-0.011889,0.011724,0.010636,0.007185,0.0053886,-0.0063741,0.013328,0.0043989,0.0050713,-0.0029265,-0.0055476,0.00074725,-0.01902,-0.0052281,0.015303,0.0014412,0.0029319,0.00095816,0.0042721,0.0023818,-0.0084707,-0.0024584,-0.0018222,-0.0070607,-0.00099193,-0.0063326,0.0051146,0.0057205,-0.0040851,-0.0047616,0.0049033,0.0059016,0.0030109,-0.012896
-0.0026867,-0.0055301,-0.0030593,-0.013423,-0.0046501,0.0027939,-0.0080213,-0.0090947,-0.016652,-0.002979,-0.0030122,-0.0049209,-0.0043255,-0.0043902,-0.0037911,-0.0033147,-0.0011623,0.00050078,-0.0013988,0.00033812,-0.0042832,-0.0041899,-0.0028319,-0.00019482,0.0048025,0.007667,0.0084722,6.4477e-05,0.0080158,-0.0036468,-0.0046751,-0.0042449,-0.0045849,-0.0039716,-0.0025823,-0.003047
-0.0095983,-0.0067764,0.014676,-0.032475,-0.024807,-0.0058029,-0.013677,-0.0055393,-0.030659,-0.009547,-0.0057892,0.0011038,0.0042482,-0.0050287,0.038626,0.0053435,-0.014721,-0.0025413,-0.0065849,-0.0027764,-0.0090257,0.00037719,-0.0047157,-0.0058373,0.00027881,0.0084062,0.02494,-0.0051315,0.0014549,-0.010599,0.0027409,0.00098292,-0.010473,-0.011792,-0.019833,0.0056188
-0.014197,-0.025865,-0.0059594,-0.024848,-0.019058,0.0031498,-0.013931,-0.020956,-0.022843,-0.01161,-0.0075552,-0.011291,-0.014162,-0.01492,0.0032538,-0.0092303,0.0023265,-0.0069227,-0.0080449,-0.0061698,-0.0096552,-0.0073643,-0.02516,-0.015382,-0.001293,-0.0032723,0.0026952,-0.016449,0.0021744,-0.010726,-0.013484,-0.015717,-0.011819,-0.010748,-0.022424,-0.019988
0.0039595,0.0032676,-0.0082612,0.00083709,0.0087332,0.004964,-0.0011094,-0.0046072,-0.0043327,0.0034371,0.0015717,-0.0029643,-0.0029869,0.0010294,-0.020017,-0.0032386,0.0041972,0.0038751,0.0033081,0.0031486,-0.00057011,-0.0012866,0.0041296,0.0051256,0.0048965,0.0049184,0.0044655,0.0050682,0.0093574,0.0028863,-0.0029552,-0.0013207,0.0019483,0.0028777,0.0086435,-0.0019831
0.0070408,0.0070622,-0.0085725,0.0012244,0.010253,0.0054495,-0.0024721,-0.0025663,-0.0068508,0.0026952,-0.00080175,-0.0047718,-0.0046008,0.00050618,-0.027568,-0.0042048,0.00068389,0.0055936,0.0047527,0.0043762,-0.00048745,0.00029649,0.0081186,0.0097345,0.0095687,0.0093775,0.0025619,0.0097213,0.010956,0.0016384,-0.0050292,-0.0016371,0.0008028,0.0020966,0.012178,0.00078545
0.0083489,0.011698,-0.0002798,-0.0077127,-0.0025469,-0.0012962,-0.0069077,0.0019688,-0.015057,-0.0028323,-0.0065684,-0.0044604,-0.0022237,-0.0018142,-0.015573,-0.0008872,-0.014245,0.0037091,0.0030307,0.0032118,-0.0014298,-0.0044081,0.010688,0.0082436,0.0089398,0.009153,0.0022248,0.011781,0.0035708,-0.0046374,-0.0033855,0.00038488,-0.0055187,-0.0047932,0.0043417,0.0060622
0.012974,0.017755,-0.0036992,0.00071693,-0.0022892,-0.0032689,-0.0040686,0.0062137,-0.0060366,-0.0047924,-0.0090871,-0.007161,-0.0073237,-0.0034687,-0.030825,-0.0030859,-0.017798,0.0031402,0.0055289,0.0024983,0.00044456,-0.0029631,0.0079707,0.0059378,0.005759,-0.00453,-0.009324,0.010359,-0.0057485,-0.0058848,-0.0079296,-0.0026268,-0.006562,-0.0052485,0.00048274,-0.0005839
0.0038703,0.0066127,-0.0029379,-0.0065445,0.0020248,0.0026102,-0.0048886,-0.0023005,-0.01241,-0.00053878,-0.0019489,-0.0034222,-0.0031506,-0.00040973,-0.013602,-0.0016878,-0.0038937,0.0047236,0.0032826,0.0030643,-0.002829,0.0043282,0.0047794,0.006229,0.0070309,0.0062157,0.011079,0.0056209,0.008115,-0.0014637,-0.0038972,-0.0011292,-0.0018034,-0.0010968,0.0026642,0.00088127
0.026126,0.030589,0.0051996,0.0060787,-0.025593,-0.019188,-0.0072936,0.028096,-8.1693e-05,-0.023764,-0.031677,-0.015998,-0.019597,-0.016579,-0.0478,-0.0055923,-0.055592,-0.00455,0.0051233,-0.0046048,0.0002868,-0.0005002,0.0049287,0.0024134,0.0051457,-0.026004,-0.059225,0.012713,-0.042744,-0.02456,-0.020666,-0.010193,-0.023765,-0.021597,-0.018528,-0.0017745
0.0075448,0.013053,0.0020354,-0.0054704,-0.0044674,-0.0029638,-0.0052653,0.004998,-0.010763,-0.0043576,-0.0069473,-0.0036921,-0.0027883,-0.0019808,-0.011923,-0.0001073,-0.01531,0.0031178,0.0031708,0.0021504,-0.00131,0.0012441,0.0077631,0.0061525,0.0062964,0.0024816,0.0013491,0.0085111,-0.0015119,-0.005576,-0.0038857,-3.2122e-05,-0.0056235,-0.0051164,-0.00078335,0.0044099
0.00094593,-0.011384,-0.018483,0.010582,0.016356,0.011066,0.0027214,-0.011378,0.0072017,0.0059899,0.0042094,-0.0061866,-0.0086064,-0.0011299,-0.033275,-0.0093323,0.018786,0.0012551,0.0020714,0.0012837,0.0015539,-0.0039775,-0.0053756,0.0015262,0.0039084,0.0033016,-0.0099562,-0.0010436,0.011985,0.0066363,-0.0071322,-0.0072838,0.0049655,0.0068038,0.013192,-0.012043
-0.0038081,-0.0019462,-0.0001756,-0.0030197,0.0031048,0.0039488,3.1182e-05,-0.0031132,-0.0028847,0.0011653,0.003727,0.0011057,-0.00067438,0.0018717,0.0036884,0.00033782,0.0069137,0.0033144,0.0015315,0.00086515,-0.0028332,0.015895,-0.004281,0.00073555,0.00088006,-0.00031361,0.017602,-0.0050563,0.0071046,0.0017403,-0.00082801,-0.00077931,0.0026523,0.0025666,-0.0034362,-0.0028678
-0.0048695,-0.0027723,0.00010651,-0.0064914,0.0022781,0.0042544,-0.0018903,-0.0051482,-0.007171,0.0011899,0.0034419,0.00076297,-1.7417e-05,0.0014668,0.0059944,0.00026294,0.0067335,0.003296,0.00066194,0.0013308,-0.0032044,0.01144,-0.0028567,0.0012736,0.0021756,0.0039341,0.019959,-0.0034575,0.0096243,0.0013606,-0.00038087,-0.00047333,0.001988,0.0018605,-0.0021406,-0.0012997
-0.0036056,-0.0025308,6.0853e-05,-8.8553e-05,0.0020189,0.001822,0.0015498,-0.0012542,0.0012759,0.00043513,0.0030443,0.0015836,-0.001033,0.00092001,0.0042288,0.00021027,0.0061957,0.00063927,0.00013572,-0.0010512,-0.0033622,0.013361,-0.005673,-0.0020535,-0.0023847,-0.0054175,0.007426,-0.0063334,0.00087773,0.0013623,-0.00087836,-0.0013398,0.0025367,0.0023618,-0.0047183,-0.0038885
-0.0066108,-0.011216,-0.0061543,0.0034975,-0.0087096,-0.0004829,0.0011028,-0.0042064,0.010068,-0.0087747,-0.0041136,-0.0069414,-0.014954,-0.0094582,-0.0093635,-0.0072924,0.004282,-0.0061108,-0.0019922,-0.0069374,-0.0035975,0.011124,-0.026019,-0.016287,-0.010578,-0.030026,-0.014322,-0.020306,-0.015932,-0.0057679,-0.013285,-0.013901,-0.0045012,-0.0035765,-0.023869,-0.024637
-0.0016452,-0.00096762,-0.00028626,-0.029803,-0.0065178,0.01061,-0.017092,-0.015241,-0.037592,-0.0021234,-0.003293,-0.0082822,-0.001069,-0.00052248,-0.0027276,-0.0010858,-0.0065545,0.014031,0.0062316,0.01067,0.003099,0.0037832,0.0054877,0.014159,0.022611,0.035274,0.060202,0.0081203,0.036802,-0.0050492,-0.0031864,5.6453e-05,-0.0081439,-0.0072132,0.00061246,0.0045681
-0.0041762,0.0021446,0.01056,-0.015702,-0.0064729,-0.0037374,-0.0031197,-0.00011881,-0.014983,0.00085258,0.0040468,0.008244,0.010082,0.0042575,0.030154,0.0081444,-0.0033849,0.00030129,-0.0027037,-0.00077228,-0.0080266,0.0078033,0.0037312,-0.0012525,-0.0036913,0.003549,0.022396,-0.0015356,0.0026132,0.0002817,0.0091304,0.0071569,0.0011359,-0.00049781,-0.0058443,0.0090444
-0.0075551,-0.0087058,0.0009898,-0.0078027,-0.0052748,0.001631,-0.00030908,-0.0071737,-0.0025369,0.00014899,0.0048491,0.0023652,0.0017846,0.0010211,0.01586,0.0020283,0.0067251,1.9363e-05,-0.00092349,-0.0010846,-0.0016016,0.0078539,-0.011211,-0.0079246,-0.0061937,-0.0066617,0.021225,-0.012211,0.0037182,0.0011597,0.0023784,-0.0005045,0.00089482,0.00032121,-0.012259,-0.0078295
-0.0065607,-0.011126,-0.0037568,0.0074627,-0.0028935,0.0011688,0.0066041,-0.004319,0.017375,0.00015463,0.0050709,0.00075344,-0.0023614,-0.00014162,0.005438,-0.0007843,0.011117,-0.002796,-3.3265e-06,-0.0029583,0.0043524,0.0058655,-0.018827,-0.013613,-0.012362,-0.021545,0.0037242,-0.018169,-0.006351,0.0026418,-0.00042035,-0.0039226,0.0023439,0.0022007,-0.014957,-0.017287
0.0085489,0.00074584,-0.018243,0.032115,0.00031191,-0.0019729,0.014355,0.0028627,0.04305,-0.0017321,-0.00068073,-0.0078687,-0.014246,-0.0039048,-0.043561,-0.0079652,0.0035852,-0.0044722,0.0069684,-0.0031587,0.014499,-0.006007,-0.022896,-0.018622,-0.018931,-0.050254,-0.031489,-0.017906,-0.025652,0.0019542,-0.010242,-0.010796,-0.00020321,0.0016469,-0.01659,-0.034709
0.014678,0.029349,-0.005115,0.019685,0.024364,0.0081139,0.0060153,0.016762,0.0082836,0.00080246,-0.00081423,-0.0040516,-0.013254,0.0052892,-0.048211,-0.0038828,-0.00026649,0.016511,0.016486,0.0067504,-0.0035447,0.061582,0.0077943,0.022322,0.015591,-0.0077232,0.013012,0.0073447,0.0061112,0.0016895,-0.014831,-0.0039211,0.0064624,0.0083023,0.0066526,-0.00073468
-0.0081088,-0.0054858,0.0087866,-0.0089477,-0.0056355,-0.0032477,0.0013153,-0.0015157,-0.0034225,0.0019243,0.0067728,0.0092996,0.0097648,0.0041027,0.034384,0.0073539,0.0043226,-0.0027962,-0.0044076,-0.0029659,-0.0055359,0.0061621,-0.0038745,-0.0074294,-0.0096314,-0.0041171,0.015521,-0.0087469,-0.0016007,0.0025232,0.0098129,0.0056194,0.0034325,0.0016382,-0.0086899,0.003044
0.0083381,0.004478,-0.021709,0.030751,0.022237,0.0097407,0.01302,-0.0011052,0.031334,0.00722,0.0064324,-0.0060728,-0.012135,0.0030175,-0.051916,-0.0088434,0.018209,0.0057048,0.010928,0.0035617,0.010021,0.011464,-0.0089349,5.1527e-05,-0.0028931,-0.022711,-0.0080863,-0.0060121,0.0012317,0.0095664,-0.0097294,-0.0074279,0.0087346,0.010946,0.0061378,-0.022506
0.0035435,0.0020705,-0.0087004,-0.0004553,0.0085519,0.0056076,-0.0020936,-0.0057484,-0.006138,0.0031656,0.0011054,-0.0037237,-0.0035537,0.00043166,-0.020663,-0.0038399,0.0043804,0.0039686,0.0030631,0.0032889,-0.00075046,-0.0021701,0.0040424,0.0055909,0.0061192,0.0070826,0.0048842,0.0054831,0.01087,0.0024907,-0.0035872,-0.0018792,0.0014204,0.0024522,0.0091821,-0.0019298
0.013911,0.018131,-0.0058718,0.0023625,-0.00054057,-0.0024024,-0.0039297,0.0055143,-0.0051452,-0.0043193,-0.0092632,-0.0083282,-0.0085254,-0.003748,-0.036284,-0.0042899,-0.016968,0.0034673,0.0060994,0.0030171,0.0012936,-0.0051943,0.0084566,0.0066019,0.0065787,-0.0041774,-0.011332,0.011458,-0.0049249,-0.00547,-0.0090249,-0.0033706,-0.0064154,-0.004834,0.0024688,-0.0015954
0.0068305,0.011855,0.00027904,-0.0053226,-0.0034924,-0.0023245,-0.0046579,0.0032127,-0.010184,-0.0036148,-0.0055133,-0.003457,-0.0032579,-0.0017753,-0.013006,-0.00048226,-0.012618,0.0028256,0.0031142,0.0017402,-0.0023275,0.0019828,0.0056749,0.0043348,0.0043692,-0.00054958,0.0023566,0.0063608,-0.0013913,-0.0045367,-0.0040678,-0.00069239,-0.0046429,-0.0040952,-0.0018242,0.0016897
0.00026496,-0.001526,-0.0040001,-0.0081306,0.004145,0.0047325,-0.004712,-0.0068578,-0.013305,0.0021042,0.0010996,-0.0017642,-0.00059073,0.00034792,-0.0068728,-0.0016393,0.0029706,0.0032092,0.00071306,0.0023988,-0.0035767,-0.00035195,0.0039433,0.0051975,0.0066527,0.012466,0.011154,0.0045194,0.01286,0.0011396,-0.0010708,-0.00036225,0.00032299,0.00080364,0.0067724,0.0020268
-0.00094223,-0.0033592,-0.0047301,-0.007092,0.0055002,0.0056343,-0.0037665,-0.0080274,-0.011513,0.0031888,0.0026088,-0.0012021,-0.00011076,0.00097196,-0.0055764,-0.001674,0.0060539,0.0031452,0.00053733,0.0024161,-0.0030643,-0.0004618,0.0028433,0.0044768,0.0058241,0.01228,0.012403,0.0032426,0.013987,0.0024087,-0.00040685,-0.00027012,0.0015415,0.0019654,0.0072754,0.0011048
-0.0038411,-0.010735,-0.010231,0.00052052,0.0039714,0.0043604,0.0027118,-0.012429,0.0039947,0.0057088,0.0079672,0.00071001,0.00059679,0.0016558,-0.0036213,-0.0017561,0.014616,-0.0016386,-0.00070895,-0.00047104,0.0007167,-0.010035,-0.0088692,-0.0091099,-0.0084291,-0.0076128,0.0065927,-0.0087779,0.0054735,0.0066107,0.002358,-0.0015,0.0044274,0.0046349,-0.00078514,-0.012413
0.0028728,0.0058017,0.0066067,-0.010202,-0.01661,-0.0082243,-0.0042874,0.0037981,-0.0079075,-0.0068645,-0.0059247,-0.00027583,0.00085369,-0.0029446,0.0081808,0.0034699,-0.017559,-0.0022982,-0.00056131,-0.0020575,-0.0017801,-0.0025217,-0.0020273,-0.0060281,-0.0050258,-0.010376,0.0018844,-0.0024427,-0.011334,-0.0071232,0.00064322,0.00074699,-0.0076846,-0.0081175,-0.015228,-0.00097896
